Name,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Calibration Image,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Image X,Image Y,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD),Volume (ESD),Width
2022-09-30_AM-Sample_Raw-Lake_Test1,177.1909,177.1909,0.7795,200.1831,199.7507,199.4518,1077.9485,1680.2454,1774.2959,0.3404,0,33,927,1305,7.4720,4.6162,1000.0000,7.5352,4.7807,1000.0000,0.1645,0.6364,0.4201,0.9211,2.3803,57.0345,0.8714,09-30-2022 13:48:59,15.0202,17.4644,15.0202,61.9905,13.3750,5.2888,45.0000,0.0000,0.6941,0.5903,0.0000,0.1891,33.7345,6.3785,33,97,88,0,0,130.4416,19.9134,1,80.2259,1.0022,0.9963,0.9985,1.4066,0.0000,0.0000,0.0000,37.0490,2407661,0.0000,0,0.0000,0.0000,242230.0000,0.6914,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1400,2D4681D940E811ED8B1900301809E817,1774.2959,2789.0767,14.8074
2022-09-30_AM-Sample_Raw-Lake_Test1,168.8934,169.8377,0.0747,195.1974,195.1659,195.0883,313.1509,1007.8147,1651.1357,0.3404,0,34,235,692,7.4635,4.7371,1000.0000,7.5374,4.6914,1000.0000,-0.0457,0.0000,0.0543,0.0728,18.4183,163.8932,0.3388,09-30-2022 13:48:59,14.6643,51.4382,14.7052,31.4739,13.5630,55.8449,-85.0000,5.0000,0.3646,0.7328,0.0000,0.0179,107.5334,1.9256,34,275,84,0,0,200.5006,78.8026,2,218.9180,1.0002,0.9994,0.9996,1.3357,0.0000,0.0000,0.0000,20.8197,2407662,0.0000,0,0.0000,0.0000,356490.0000,0.1657,09-30-2022 13:48:59,09-30-2022 13:48:59,0.7149,2D4686CF40E811ED8B1900301809E817,1651.1357,71261.7484,12.0842
2022-09-30_AM-Sample_Raw-Lake_Test1,93.6627,93.6627,0.4643,200.8582,200.9458,200.9819,489.9394,522.9185,681.8893,0.3404,0,35,238,1406,7.4883,4.6147,1000.0000,7.5465,4.7020,1000.0000,0.0873,0.2520,0.4582,0.6779,2.1826,44.6213,0.8661,09-30-2022 13:48:59,10.9204,13.4931,10.9204,64.1565,13.7500,4.6413,-85.0000,-15.0000,0.4401,0.6944,0.0000,0.2155,23.7745,5.1224,35,92,74,0,0,154.4948,16.5094,1,57.7937,0.9996,1.0006,1.0002,1.2952,0.0000,0.0000,0.0000,43.2551,2407663,0.0000,0,0.0000,0.0000,162374.0000,0.2882,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1907,2D468AAE40E811ED8B1900301809E817,681.8893,1286.2687,7.9994
2022-09-30_AM-Sample_Raw-Lake_Test1,261.9693,264.3217,0.5802,203.3181,203.3678,203.3716,1850.8229,2777.0455,3189.6238,0.3404,0,36,606,1577,7.0996,4.3297,1000.0000,7.2214,4.5860,1000.0000,0.2563,0.3430,0.4152,0.7906,2.4084,75.4087,0.8244,09-30-2022 13:48:59,18.2633,23.2607,18.3452,73.2470,14.5320,5.3805,-80.0000,-15.0000,0.3412,0.7456,0.0000,0.1859,40.8606,7.5943,36,132,98,0,0,130.7022,30.4658,1,96.9096,0.9998,1.0003,1.0000,1.2851,0.0000,0.0000,0.0000,41.0600,2407664,0.0000,0,0.0000,0.0000,347145.0000,0.7224,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2148,2D468DC340E811ED8B1900301809E817,3189.6238,6589.6917,16.5094
2022-09-30_AM-Sample_Raw-Lake_Test1,84.5458,87.9830,0.6913,192.4089,192.2435,192.1623,616.0648,519.2873,584.7923,0.3404,0,37,333,33,7.3244,4.5158,1000.0000,7.3334,4.6003,1000.0000,0.0844,0.6371,0.6422,0.9134,1.5573,39.3852,0.9618,09-30-2022 13:48:59,10.3753,11.8762,10.5841,87.5932,14.9070,2.4908,-90.0000,0.0000,0.1444,0.8738,0.0000,0.4015,16.9460,6.8035,37,88,72,0,0,160.3049,14.8074,1,47.4991,1.0009,0.9987,0.9996,1.2060,0.0000,0.0000,0.0000,40.1855,2407665,0.0000,0,0.0000,0.0000,154053.0000,0.7026,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1264,2D4690BF40E811ED8B1900301809E817,584.7923,877.0588,9.3610
2022-09-30_AM-Sample_Raw-Lake_Test1,344.0777,613.0713,0.9044,186.8734,186.4731,186.0675,13502.2616,10869.1480,4801.1858,0.3404,0,38,590,344,7.4262,4.5682,1000.0000,7.4470,4.6619,1000.0000,0.0937,0.8765,0.8043,0.9926,1.2433,92.2083,0.9945,09-30-2022 13:48:59,20.9307,28.6409,27.9390,62.3008,14.9540,1.0000,-75.0000,0.0000,0.0000,1.1672,0.0000,1.0000,25.8091,25.8091,38,131,123,0,0,150.5921,30.1254,1,103.2362,1.0021,0.9957,0.9978,1.1196,0.0000,0.0000,0.0000,30.4166,2407666,0.0000,0,0.0000,0.0000,515025.0000,0.9203,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2692,2D46935740E811ED8B1900301809E817,4801.1858,12301.4865,26.7214
2022-09-30_AM-Sample_Raw-Lake_Test1,79.9098,79.9098,0.8159,200.6874,200.6208,200.6011,555.5538,493.5415,537.3578,0.3404,0,39,458,1075,7.4079,4.7154,1000.0000,7.4641,5.0270,1000.0000,0.3116,0.7552,0.6543,0.9602,1.5284,36.6933,0.9632,09-30-2022 13:48:59,10.0868,10.9779,10.0868,62.4052,15.1880,2.3819,-70.0000,25.0000,0.3151,0.7604,0.0000,0.4198,15.8915,6.6717,39,78,76,0,0,151.1672,12.0842,1,45.1263,1.0003,0.9996,0.9999,1.2298,0.0000,0.0000,0.0000,52.5564,2407667,0.0000,0,0.0000,0.0000,138318.0000,0.7104,09-30-2022 13:48:59,09-30-2022 13:48:59,0.0812,2D46963840E811ED8B1900301809E817,537.3578,692.7179,9.3610
2022-09-30_AM-Sample_Raw-Lake_Test1,79.5074,79.5074,0.1495,194.1416,194.2558,194.2316,314.3722,150.5501,533.3048,0.3404,0,40,766,407,7.3817,4.5509,1000.0000,7.3945,4.6122,1000.0000,0.0613,0.0000,0.3315,0.2718,3.0168,58.6608,0.9202,09-30-2022 13:48:59,10.0614,17.9750,10.0614,36.2312,15.8290,7.3415,-90.0000,10.0000,0.0552,0.9477,0.0000,0.1362,27.8382,3.7919,40,122,62,0,0,192.7267,26.3810,1,63.2601,0.9994,1.0005,0.9999,1.0784,0.0000,0.0000,0.0000,26.8195,2407668,0.0000,0,0.0000,0.0000,175574.0000,0.6787,09-30-2022 13:48:59,09-30-2022 13:48:59,0.4403,2D46996740E811ED8B1900301809E817,533.3048,3040.9279,3.5742
2022-09-30_AM-Sample_Raw-Lake_Test1,134.6650,134.6650,0.7226,203.4828,203.5021,203.6214,1648.9646,984.7749,1175.5625,0.3404,0,41,431,1708,7.4546,4.6091,1000.0000,7.4718,4.6958,1000.0000,0.0867,0.7103,0.8048,0.9440,1.2425,45.6925,1.0000,09-30-2022 13:48:59,13.0943,13.8146,13.0943,32.0763,16.4220,1.0000,70.0000,-40.0000,0.0000,1.2627,0.0000,1.0000,12.8048,12.8048,41,88,83,0,0,159.4034,16.1690,1,51.2193,0.9999,1.0007,1.0006,1.1210,0.0000,0.0000,0.0000,70.3778,2407669,0.0000,0,0.0000,0.0000,231135.0000,0.7922,09-30-2022 13:48:59,09-30-2022 13:48:59,0.0521,2D469C8940E811ED8B1900301809E817,1175.5625,1380.4174,11.0630
2022-09-30_AM-Sample_Raw-Lake_Test1,286.8150,296.4755,0.0503,202.6184,202.7036,202.8989,744.2272,1173.2671,3653.9833,0.3404,0,42,889,1578,7.3057,4.5277,1000.0000,7.3613,4.7767,1000.0000,0.2491,0.0000,0.0657,0.0633,15.2092,209.4363,0.5368,09-30-2022 13:48:59,19.1098,65.9620,19.4290,44.4850,16.6100,45.7594,85.0000,-5.0000,0.2326,0.8113,0.0000,0.0219,125.6585,2.7461,42,342,75,0,0,180.3605,101.9498,2,256.8092,0.9996,1.0014,1.0010,1.2262,0.0000,0.0000,0.0000,20.4462,2407670,0.0000,0,0.0000,0.0000,520881.0000,0.1111,09-30-2022 13:48:59,09-30-2022 13:48:59,0.7103,2D469F5E40E811ED8B1900301809E817,3653.9833,150272.3887,7.3186
2022-09-30_AM-Sample_Raw-Lake_Test1,214.3670,220.4149,0.5484,184.0186,183.3920,182.7555,996.7678,2423.4731,2361.0258,0.3404,0,43,418,182,7.5283,4.6711,1000.0000,7.5676,4.7614,1000.0000,0.0903,0.2783,0.2357,0.6921,4.2423,73.4411,0.7212,09-30-2022 13:48:59,16.5209,22.6555,16.7523,66.4901,17.3130,11.2385,15.0000,85.0000,0.8665,0.5358,0.0000,0.0890,54.3218,4.8335,43,91,124,0,0,136.0665,29.1042,1,118.3106,1.0034,0.9931,0.9965,1.6110,0.0000,0.0000,0.0000,34.1085,2407671,0.0000,0,0.0000,0.0000,300571.0000,0.3903,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2708,2D46A1F940E811ED8B1900301809E817,2361.0258,6088.6389,15.1478
2022-09-30_AM-Sample_Raw-Lake_Test1,125.1395,125.1395,0.4010,192.6973,192.6215,192.5317,372.3070,819.2702,1053.0652,0.3404,0,44,592,145,7.5283,4.6711,1000.0000,7.5676,4.7614,1000.0000,0.0903,0.2408,0.1620,0.5782,6.1740,58.5262,0.7268,09-30-2022 13:48:59,12.6227,17.9466,12.6227,58.7817,17.3130,17.3386,85.0000,-15.0000,1.1765,0.4594,0.0000,0.0577,52.2332,3.0125,44,114,76,0,0,142.1885,23.9982,1,110.4914,1.0004,0.9991,0.9995,1.8879,0.0000,0.0000,0.0000,33.8329,2407671,0.0000,0,0.0000,0.0000,193092.0000,0.5459,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2967,2D46A49440E811ED8B1900301809E817,1053.0652,3026.5538,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,400.1506,400.1506,0.0896,171.3878,170.9200,170.4010,1897.3497,1568.7649,6021.4208,0.3404,0,45,790,458,7.4562,4.5953,1000.0000,7.4976,4.6907,1000.0000,0.0954,0.0000,0.1713,0.1623,5.8382,153.7006,0.7827,09-30-2022 13:48:59,22.5718,48.1950,22.5718,90.4938,17.4380,16.2798,5.0000,-85.0000,0.1972,0.8353,0.0000,0.0614,86.1891,5.2942,45,82,255,0,0,99.8883,71.9946,1,182.9666,1.0027,0.9942,0.9970,1.1904,0.0000,0.0000,0.0000,50.2603,2407672,0.0000,0,0.0000,0.0000,393360.0000,0.6160,09-30-2022 13:48:59,09-30-2022 13:48:59,0.5317,2D46A72C40E811ED8B1900301809E817,6021.4208,58614.3124,8.3398
2022-09-30_AM-Sample_Raw-Lake_Test1,301.0952,301.0952,0.0953,198.6541,198.6594,198.6640,1302.9086,964.6459,3930.2446,0.3404,0,46,876,755,7.4062,4.7202,1000.0000,7.4467,4.9787,1000.0000,0.2586,0.0000,0.1780,0.1785,5.6183,130.9744,0.8944,09-30-2022 13:48:59,19.5797,40.9898,19.5797,37.2532,17.5000,15.5862,-65.0000,30.0000,0.1956,0.8364,0.0000,0.0642,73.8645,4.7391,46,205,138,0,0,184.6978,61.7826,1,157.2071,1.0000,1.0000,1.0000,1.2003,0.0000,0.0000,0.0000,36.5394,2407673,0.0000,0,0.0000,0.0000,557972.0000,0.6814,09-30-2022 13:48:59,09-30-2022 13:48:59,0.5223,2D46AAAB40E811ED8B1900301809E817,3930.2446,36060.1127,6.6378
2022-09-30_AM-Sample_Raw-Lake_Test1,96.6124,96.6124,0.1929,199.5250,199.5352,199.5759,475.4158,242.4217,714.3539,0.3404,0,47,542,1009,7.3598,4.5957,1000.0000,7.4175,4.9500,1000.0000,0.3543,0.0000,0.4169,0.3612,2.3986,56.9843,1.0000,09-30-2022 13:48:59,11.0910,17.3982,11.0910,43.2143,17.9850,5.3486,75.0000,-5.0000,0.0202,0.9802,0.0000,0.1870,25.8715,4.8371,47,118,62,0,0,188.1454,25.3598,1,61.4171,0.9999,1.0003,1.0002,1.0778,0.0000,0.0000,0.0000,30.9492,2407674,0.0000,0,0.0000,0.0000,203197.0000,0.8725,09-30-2022 13:48:59,09-30-2022 13:48:59,0.3625,2D46AD4940E811ED8B1900301809E817,714.3539,2757.4855,4.2550
2022-09-30_AM-Sample_Raw-Lake_Test1,101.7109,101.7109,0.7160,200.0221,200.0832,200.1372,1104.1760,640.2014,771.6411,0.3404,0,48,924,773,7.3598,4.5957,1000.0000,7.4175,4.9500,1000.0000,0.3543,0.7107,0.8194,0.9415,1.2204,40.3062,0.9960,09-30-2022 13:48:59,11.3799,12.1126,11.3799,42.4248,17.9850,1.0000,-75.0000,20.0000,0.0000,1.2610,0.0000,1.0000,11.2025,11.2025,48,84,76,0,0,170.6239,14.1266,1,44.8101,0.9997,1.0006,1.0003,1.1117,0.0000,0.0000,0.0000,58.2391,2407674,0.0000,0,0.0000,0.0000,192805.0000,0.7868,09-30-2022 13:48:59,09-30-2022 13:48:59,0.0605,2D46AFE140E811ED8B1900301809E817,771.6411,930.4803,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,127.6208,127.6208,0.7490,200.6918,200.3104,199.9870,996.5561,945.1876,1084.5407,0.3404,0,49,535,1520,7.0600,4.3403,1000.0000,7.1233,4.4646,1000.0000,0.1242,0.7204,0.6356,0.9435,1.5733,45.5951,0.9459,09-30-2022 13:48:59,12.7472,13.8051,12.7472,72.0759,18.4380,2.5506,-30.0000,75.0000,0.3049,0.7664,0.0000,0.3921,20.2098,7.9236,49,80,88,0,0,133.4551,15.4882,1,56.2669,1.0019,0.9965,0.9984,1.2341,0.0000,0.0000,0.0000,57.8747,2407675,0.0000,0,0.0000,0.0000,184435.0000,0.7567,09-30-2022 13:48:59,09-30-2022 13:48:59,0.0766,2D46B27940E811ED8B1900301809E817,1084.5407,1377.5848,11.7438
2022-09-30_AM-Sample_Raw-Lake_Test1,144.6424,148.7059,0.9486,196.8849,196.4774,196.0951,872.5604,1866.4729,1308.6005,0.3404,0,50,364,1492,7.4794,4.6331,1000.0000,7.4971,4.7128,1000.0000,0.0797,0.2214,0.4352,0.8121,2.2976,63.8248,0.6782,09-30-2022 13:48:59,13.5707,19.6108,13.7600,42.9198,18.5000,5.0190,10.0000,-90.0000,0.2651,0.7904,0.0000,0.1992,30.3607,6.0492,50,90,114,0,0,159.3680,23.9982,2,72.8197,1.0021,0.9960,0.9981,1.1409,0.0000,0.0000,0.0000,28.0168,2407676,0.0000,0,0.0000,0.0000,246383.0000,0.4971,09-30-2022 13:48:59,09-30-2022 13:48:59,0.3080,2D46B51440E811ED8B1900301809E817,1308.6005,3948.9900,15.4882
2022-09-30_AM-Sample_Raw-Lake_Test1,305.6100,305.6100,0.1077,195.6676,195.6703,195.6699,847.0403,8409.6916,4018.9725,0.3404,0,51,399,568,6.9906,4.2240,1000.0000,6.9253,4.3678,1000.0000,0.1438,0.0000,0.0776,0.0604,12.8798,201.2427,0.3451,09-30-2022 13:48:59,19.7260,63.3049,19.7260,40.3668,19.8750,38.4370,-25.0000,70.0000,0.2189,0.8204,0.0000,0.0260,116.7987,3.0387,51,153,308,0,0,183.0748,95.8226,1,239.6748,1.0000,1.0000,1.0000,1.1910,0.0000,0.0000,0.0000,27.4588,2407677,0.0000,0,0.0000,0.0000,560758.0000,0.2493,09-30-2022 13:48:59,09-30-2022 13:48:59,0.6884,2D46B7BC40E811ED8B1900301809E817,4018.9725,132834.6936,13.7862
2022-09-30_AM-Sample_Raw-Lake_Test1,155.5952,156.5358,0.6373,199.8825,199.7656,199.7293,740.0496,1273.4875,1460.0176,0.3404,0,52,440,609,5.3653,3.9184,51.0000,5.0680,3.8484,51.0000,-0.0700,0.3976,0.3098,0.8472,3.2277,54.2980,0.8557,09-30-2022 13:48:59,14.0752,16.5756,14.1176,62.6272,20.3600,8.0153,10.0000,-75.0000,1.0061,0.4985,0.0000,0.1248,39.2648,4.8987,52,85,100,0,0,145.2156,19.5730,1,88.3271,1.0006,0.9992,0.9998,1.6267,0.0000,0.0000,0.0000,48.9964,2407678,0.0000,0,0.0000,0.0000,239751.0000,0.5284,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1509,2D46BA5440E811ED8B1900301809E817,1460.0176,2384.5450,11.7438
2022-09-30_AM-Sample_Raw-Lake_Test1,99.6697,99.6697,0.7173,198.6532,198.8595,198.9477,743.9316,691.1600,748.5284,0.3404,0,53,522,812,7.5392,4.6922,1000.0000,7.5723,4.7476,1000.0000,0.0554,0.5512,0.6554,0.8856,1.5257,45.9263,0.8302,09-30-2022 13:48:59,11.2651,13.9091,11.2651,58.7698,20.9220,2.3715,50.0000,-80.0000,0.1530,0.8673,0.0000,0.4217,17.4647,7.3645,53,83,84,0,0,137.0919,15.1478,2,49.6583,0.9990,1.0015,1.0004,1.0813,0.0000,0.0000,0.0000,66.2454,2407679,0.0000,0,0.0000,0.0000,152172.0000,0.6039,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1901,2D46BCEC40E811ED8B1900301809E817,748.5284,1408.9572,12.0842
2022-09-30_AM-Sample_Raw-Lake_Test1,83.2339,84.1420,0.7888,201.2964,201.4008,201.2975,609.3871,523.8760,571.2339,0.3404,0,54,731,1372,7.4936,4.8972,1000.0000,7.5423,5.2603,1000.0000,0.3631,0.7473,0.6675,0.9520,1.4981,37.9169,0.9541,09-30-2022 13:48:59,10.2945,11.3561,10.3505,92.5690,21.0160,2.2650,65.0000,-65.0000,0.2415,0.8055,0.0000,0.4415,15.8482,6.9970,54,80,75,0,0,149.4652,12.7650,1,45.6903,0.9995,1.0000,0.9995,1.2050,0.0000,0.0000,0.0000,33.1525,2407680,0.0000,0,0.0000,0.0000,141693.0000,0.6513,09-30-2022 13:48:59,09-30-2022 13:48:59,0.0935,2D46BF8440E811ED8B1900301809E817,571.2339,766.8118,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,362.9897,366.8844,0.1899,197.1688,197.1168,197.0523,1508.1421,9603.0598,5202.4187,0.3404,0,55,425,1521,4.1682,3.4214,34.0000,5.3961,4.2627,34.0000,0.8413,0.0000,0.1412,0.1406,7.0816,154.6815,0.4746,09-30-2022 13:48:59,21.4982,48.5637,21.6132,50.0633,21.1570,20.1981,25.0000,-60.0000,0.3051,0.7662,0.0000,0.0495,92.1846,4.5640,55,155,232,0,0,181.6389,70.6330,2,193.4972,1.0003,0.9994,0.9997,1.2509,0.0000,0.0000,0.0000,42.1987,2407681,0.0000,0,0.0000,0.0000,652992.0000,0.4816,09-30-2022 13:48:59,09-30-2022 13:48:59,0.5573,2D46C22940E811ED8B1900301809E817,5202.4187,59970.1064,16.8498
2022-09-30_AM-Sample_Raw-Lake_Test1,98.9558,98.9558,0.3505,197.4261,197.6791,197.8522,593.5209,400.3387,740.5011,0.3404,0,56,964,366,7.4714,4.6076,1000.0000,7.4776,4.6437,1000.0000,0.0361,0.2267,0.5298,0.6062,1.8873,48.1184,0.9650,09-30-2022 13:48:59,11.2247,14.5899,11.2247,34.4452,21.4070,3.6557,-75.0000,15.0000,0.0672,0.9370,0.0000,0.2735,21.6154,5.9128,56,101,69,0,0,178.1768,20.2538,1,55.0563,0.9987,1.0022,1.0009,1.1442,0.0000,0.0000,0.0000,48.7142,2407682,0.0000,0,0.0000,0.0000,196529.0000,0.7550,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2307,2D46C4CA40E811ED8B1900301809E817,740.5011,1626.1386,6.2974
2022-09-30_AM-Sample_Raw-Lake_Test1,322.6151,328.6500,0.5631,186.2477,185.8199,185.2980,1824.9380,5412.6461,4359.0400,0.3404,0,57,379,1357,7.3489,4.4754,1000.0000,7.3763,4.6797,1000.0000,0.2042,0.1266,0.2567,0.6249,3.8958,92.1843,0.7316,09-30-2022 13:48:59,20.2674,28.6409,20.4561,76.0657,21.9220,10.1403,-10.0000,85.0000,0.7960,0.5568,0.0000,0.0986,62.0516,6.1193,57,112,145,0,0,146.9758,34.5506,1,136.3418,1.0023,0.9949,0.9972,1.4790,0.0000,0.0000,0.0000,45.1765,2407683,0.0000,0,0.0000,0.0000,473409.0000,0.4105,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2924,2D46C7CC40E811ED8B1900301809E817,4359.0400,12301.4865,21.6154
2022-09-30_AM-Sample_Raw-Lake_Test1,126.5866,135.2875,0.6879,199.5343,199.3294,199.1574,639.7207,1087.8942,1071.3843,0.3404,0,58,391,1742,5.0929,3.7497,47.0000,5.4470,4.1029,47.0000,0.3533,0.3389,0.3351,0.8639,2.9845,51.3766,0.8453,09-30-2022 13:48:59,12.6955,15.6017,13.1245,55.5865,22.0160,7.2380,-75.0000,30.0000,0.8836,0.5309,0.0000,0.1382,34.9446,4.8279,58,96,84,0,0,160.0787,18.5518,1,79.5451,1.0010,0.9981,0.9991,1.5483,0.0000,0.0000,0.0000,29.0175,2407684,0.0000,0,0.0000,0.0000,219628.0000,0.2870,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1863,2D46CB7540E811ED8B1900301809E817,1071.3843,1988.4360,12.4246
2022-09-30_AM-Sample_Raw-Lake_Test1,181.6097,181.6097,0.6886,195.6735,195.3718,195.0011,1095.2224,1885.2770,1841.0788,0.3404,0,59,127,553,5.0929,3.7497,47.0000,5.4470,4.1029,47.0000,0.3533,0.4595,0.4101,0.8108,2.4387,61.0751,0.8196,09-30-2022 13:48:59,15.2063,18.7125,15.2063,88.5924,22.0160,5.4788,-40.0000,40.0000,0.5814,0.6323,0.0000,0.1825,34.7213,6.3374,59,96,104,0,0,109.1001,21.9558,1,82.1173,1.0015,0.9966,0.9981,1.3445,0.0000,0.0000,0.0000,57.4844,2407684,0.0000,0,0.0000,0.0000,207181.0000,0.5228,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1874,2D46CE3940E811ED8B1900301809E817,1841.0788,3430.8139,14.8074
2022-09-30_AM-Sample_Raw-Lake_Test1,178.7685,178.7685,0.2402,201.1966,201.2911,201.4103,722.3040,3201.4795,1798.0438,0.3404,0,60,601,1107,7.2569,4.5453,1000.0000,7.3042,4.9289,1000.0000,0.3835,0.0000,0.2220,0.1921,4.5040,98.5286,0.4861,09-30-2022 13:48:59,15.0869,30.6738,15.0869,76.3667,22.0630,12.0669,-65.0000,25.0000,0.1696,0.8550,0.0000,0.0829,51.1611,4.2398,60,163,107,0,0,163.4022,43.7414,2,110.8018,0.9995,1.0011,1.0006,1.1246,0.0000,0.0000,0.0000,54.1275,2407685,0.0000,0,0.0000,0.0000,305889.0000,0.4631,09-30-2022 13:48:59,09-30-2022 13:48:59,0.5082,2D46D19540E811ED8B1900301809E817,1798.0438,15111.3168,12.7650
2022-09-30_AM-Sample_Raw-Lake_Test1,264.1078,268.4937,0.6656,197.1005,197.0755,197.0493,1969.3840,3008.3530,3228.7586,0.3404,0,61,740,636,7.1435,4.3599,1000.0000,7.1730,4.4446,1000.0000,0.0847,0.3027,0.4385,0.8516,2.2805,80.1639,0.7714,09-30-2022 13:48:59,18.3377,24.7830,18.4894,75.6502,22.2500,4.9628,0.0000,-90.0000,0.2159,0.8224,0.0000,0.2015,39.5273,7.9647,61,96,140,0,0,136.3117,32.5082,2,94.9841,1.0001,0.9997,0.9999,1.1849,0.0000,0.0000,0.0000,37.2427,2407686,0.0000,0,0.0000,0.0000,364770.0000,0.5487,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2601,2D46D49740E811ED8B1900301809E817,3228.7586,7970.0462,17.5306
2022-09-30_AM-Sample_Raw-Lake_Test1,193.9446,197.7471,0.8922,187.7088,187.0997,186.3859,1850.5990,2142.8523,2031.7972,0.3404,0,62,547,21,4.6655,3.5894,45.0000,5.3988,4.0521,45.0000,0.4627,0.7036,0.6499,0.9423,1.5388,57.7035,0.9342,09-30-2022 13:48:59,15.7143,17.6441,15.8676,54.8068,23.0160,2.4212,30.0000,-20.0000,0.1846,0.8441,0.0000,0.4130,23.9933,9.9098,62,93,97,0,0,114.8671,20.2538,1,67.8063,1.0033,0.9930,0.9962,1.1751,0.0000,0.0000,0.0000,46.2305,2407687,0.0000,0,0.0000,0.0000,231572.0000,0.6700,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1094,2D46D77240E811ED8B1900301809E817,2031.7972,2876.0385,15.4882
2022-09-30_AM-Sample_Raw-Lake_Test1,79.3063,81.3189,0.3256,204.1551,204.5347,204.6337,426.4986,275.4523,531.2827,0.3404,0,63,316,1539,7.0144,4.8278,1000.0000,7.2406,5.3040,1000.0000,0.4761,0.2084,0.4858,0.5747,2.0583,44.4876,0.9422,09-30-2022 13:48:59,10.0487,13.4174,10.1754,135.2867,23.0470,4.2299,-75.0000,5.0000,0.1717,0.8535,0.0000,0.2364,21.3384,5.0447,63,97,62,0,0,137.7547,18.2114,1,52.7662,0.9981,1.0023,1.0005,1.1861,0.0000,0.0000,0.0000,37.5056,2407688,0.0000,0,0.0000,0.0000,125219.0000,0.7763,09-30-2022 13:48:59,09-30-2022 13:48:59,0.2511,2D46DAB740E811ED8B1900301809E817,531.2827,1264.7566,5.6166
2022-09-30_AM-Sample_Raw-Lake_Test1,122.8673,126.7934,0.9364,189.2178,188.9641,188.5988,552.7509,1236.3361,1024.5147,0.3404,0,64,865,19,4.6991,4.0380,8.0000,4.9178,4.3079,8.0000,0.2699,0.5853,0.3059,0.8975,3.2691,50.1297,0.8159,09-30-2022 13:48:59,12.5076,15.2802,12.7058,49.3014,24.1100,8.1474,15.0000,65.0000,1.1375,0.4678,0.0000,0.1227,36.0157,4.4205,64,86,90,0,0,143.8278,16.8498,1,80.8725,1.0013,0.9967,0.9981,1.6133,0.0000,0.0000,0.0000,30.4327,2407689,0.0000,0,0.0000,0.0000,192154.0000,0.3726,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1815,2D46DD6940E811ED8B1900301809E817,1024.5147,1868.0300,13.7862
2022-09-30_AM-Sample_Raw-Lake_Test1,119.1541,134.3538,0.6414,197.8092,197.9546,198.0585,823.5329,1011.9372,978.4247,0.3404,0,65,213,934,7.3655,4.5149,1000.0000,7.4312,4.6853,1000.0000,0.1704,0.4827,0.4818,0.8509,2.0755,48.9224,0.9144,09-30-2022 13:48:59,12.3171,14.8169,13.0792,55.2604,25.3440,4.2871,75.0000,-30.0000,0.5002,0.6666,0.0000,0.2333,26.8105,6.2538,65,95,82,0,0,179.8938,17.8710,1,66.1285,0.9993,1.0013,1.0005,1.3517,0.0000,0.0000,0.0000,35.2195,2407690,0.0000,0,0.0000,0.0000,233862.0000,0.4467,09-30-2022 13:48:59,09-30-2022 13:48:59,0.1687,2D46E00A40E811ED8B1900301809E817,978.4247,1703.2044,11.0630
